timestamp,model,dataset,notes,Return_MAE,Return_MSE,Return_RMSE,num_drifts_detected,total_retrain_time,average_retrain_time,model_switches,trial_verdicts,trials_promoted,trials_held,final_model,num_retrains,detect_true_positives,detect_false_positives,detect_false_negatives,detect_precision,detect_recall,detect_f1_score,detect_avg_detection_delay,total_time
2026-03-16 19:45:02,ELM_kswin,linear_gradual_drift_12,,0.046592092842145,0.021613808958281,0.147016356091018,29,0.0644648075103759,0.0022229243969095,22,"['promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'held', 'promoted']",22,7,v29,29,6,23,1,0.2068965517241379,0.8571428571428571,0.3333333333333332,10.333333333333334,2.098938703536988
2026-03-16 19:45:04,ELM_kswin,linear_gradual_drift_13,,0.0402653979213728,0.0041355945646337,0.064308588575973,30,0.0137498378753662,0.0004583279291788,19,"['promoted', 'promoted', 'held', 'promoted', 'promoted', 'held', 'held', 'promoted', 'promoted', 'held', 'held', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'held', 'held', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'held', 'promoted', 'promoted']",19,11,v30,30,7,23,0,0.2333333333333333,1.0,0.3783783783783783,-5.857142857142857,2.0598089694976807
2026-03-16 19:45:06,ELM_kswin,linear_gradual_drift_14,,0.0472269951068089,0.0068707993010209,0.0828902847203518,31,0.0232977867126464,0.0007515415068595,25,"['held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'held', 'promoted']",25,6,v31,31,6,25,1,0.1935483870967742,0.8571428571428571,0.3157894736842105,39.0,1.8875534534454343
2026-03-16 19:45:08,ELM_kswin,linear_gradual_drift_15,,0.0865727209923098,0.1496563977657915,0.3868544917223936,32,0.0244214534759521,0.0007631704211235,26,"['promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'held']",26,6,v31,32,7,25,0,0.21875,1.0,0.358974358974359,55.57142857142857,1.9342358112335205
2026-03-16 19:45:10,ELM_kswin,linear_gradual_drift_16,,0.0492704961810316,0.0114994767754045,0.1072356133726317,33,0.0387747287750244,0.0011749917810613,24,"['promoted', 'held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'held', 'held', 'promoted', 'held', 'promoted', 'held']",24,9,v32,33,7,26,0,0.2121212121212121,1.0,0.35,30.857142857142858,1.7203209400177002
2026-03-16 19:45:12,ELM_kswin,linear_gradual_drift_17,,0.0444158640545339,0.013988782868776,0.118274185132581,32,0.0397896766662597,0.0012434273958206,24,"['held', 'held', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'held']",24,8,v30,32,7,25,0,0.21875,1.0,0.358974358974359,-14.857142857142858,1.8831748962402344
2026-03-16 19:45:14,ELM_kswin,linear_gradual_drift_18,,0.0639771061064221,0.0176157808474216,0.1327244545945532,32,0.0326788425445556,0.0010212138295173,27,"['held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",27,5,v28,32,7,25,0,0.21875,1.0,0.358974358974359,-32.285714285714285,1.8276445865631104
2026-03-16 19:45:15,ELM_kswin,linear_gradual_drift_19,,0.0446183047822329,0.007569647484661,0.0870037210966348,31,0.0529549121856689,0.0017082229737312,25,"['promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",25,6,v31,31,6,25,1,0.1935483870967742,0.8571428571428571,0.3157894736842105,-98.0,1.844755172729492
2026-03-16 19:45:17,ELM_kswin,linear_gradual_drift_20,,0.0368000016994176,0.0036125462845292,0.0601044614361465,33,0.0262157917022705,0.0007944179303718,25,"['promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held']",25,8,v29,33,6,27,1,0.1818181818181818,0.8571428571428571,0.3,33.666666666666664,1.7315151691436768
2026-03-16 19:45:20,ELM_kswin,linear_gradual_drift_21,,0.0307879024659098,0.0022112568622621,0.047024003043788,27,0.0525376796722412,0.0019458399878607,19,"['promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'held', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'held']",19,8,v25,27,6,21,1,0.2222222222222222,0.8571428571428571,0.3529411764705882,23.33333333333333,2.3908090591430664
2026-03-16 19:45:21,ELM_kswin,linear_gradual_drift_22,,0.0413253992748784,0.0056288285692466,0.0750255194533607,33,0.0473537445068359,0.0014349619547526,29,"['promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",29,4,v33,33,6,27,1,0.1818181818181818,0.8571428571428571,0.3,55.0,1.7534127235412598
2026-03-16 19:45:23,ELM_kswin,linear_gradual_drift_23,,0.0413391601819073,0.0044943526444286,0.0670399332072209,29,0.0265483856201171,0.0009154615731074,23,"['promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",23,6,v28,29,7,22,0,0.2413793103448276,1.0,0.3888888888888889,53.85714285714285,2.0904481410980225
2026-03-16 19:45:25,ELM_kswin,linear_gradual_drift_24,,0.0470585309027651,0.0069776919086248,0.0835325799231945,36,0.0436098575592041,0.0012113849322001,26,"['held', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'held', 'held', 'held', 'promoted', 'promoted', 'promoted', 'promoted']",26,10,v36,36,7,29,0,0.1944444444444444,1.0,0.3255813953488372,-91.14285714285714,1.3182132244110107
2026-03-16 19:45:27,ELM_kswin,linear_gradual_drift_25,,0.0407324218774344,0.0047725719212749,0.0690838036103615,30,0.0280318260192871,0.0009343942006429,24,"['promoted', 'held', 'promoted', 'promoted', 'held', 'held', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted']",24,6,v30,30,7,23,0,0.2333333333333333,1.0,0.3783783783783783,-33.285714285714285,1.935125112533569
2026-03-16 19:45:28,ELM_kswin,linear_gradual_drift_26,,0.0487810364802331,0.0087664516071844,0.093629330912831,34,0.064756155014038,0.0019045927945305,26,"['promoted', 'promoted', 'held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",26,8,v33,34,7,27,0,0.2058823529411764,1.0,0.3414634146341463,-70.85714285714286,1.5504205226898191
2026-03-16 19:45:30,ELM_kswin,linear_gradual_drift_27,,0.0444650303143864,0.0072937721204446,0.0854035837681573,34,0.0693888664245605,0.002040849012487,26,"['held', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held']",26,8,v33,34,6,28,1,0.1764705882352941,0.8571428571428571,0.2926829268292683,84.33333333333333,1.6009342670440674
2026-03-16 19:45:32,ELM_kswin,linear_gradual_drift_28,,0.0460325270873132,0.0070989811555497,0.0842554517853279,33,0.0475573539733886,0.0014411319385875,23,"['held', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held', 'held', 'promoted']",23,10,v33,33,7,26,0,0.2121212121212121,1.0,0.35,-33.714285714285715,1.6064932346343994
2026-03-16 19:45:33,ELM_kswin,linear_gradual_drift_29,,0.0424570335226187,0.0098375901543519,0.0991846266028758,38,0.0384190082550048,0.0010110265330264,30,"['promoted', 'held', 'held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",30,8,v35,38,7,31,0,0.1842105263157894,1.0,0.3111111111111111,36.0,1.126887321472168
2026-03-16 19:45:35,ELM_kswin,linear_gradual_drift_30,,0.0593106879030295,0.0262770670018156,0.1621020265197683,32,0.022071361541748,0.0006897300481796,26,"['held', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",26,6,v32,32,7,25,0,0.21875,1.0,0.358974358974359,-14.571428571428571,1.9247541427612305
2026-03-16 19:45:36,ELM_kswin,linear_abrupt_drift_1,,0.0849785560239292,0.0564823859433294,0.2376602321452402,36,0.0395460128784179,0.0010985003577338,27,"['held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held', 'held', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",27,9,v36,36,7,29,0,0.1944444444444444,1.0,0.3255813953488372,40.57142857142857,1.3000531196594238
2026-03-16 19:45:37,ELM_kswin,linear_abrupt_drift_2,,0.0507316703642695,0.006231143298771,0.0789375911639759,36,0.0226895809173584,0.0006302661365932,29,"['promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'held', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted']",29,7,v36,36,7,29,0,0.1944444444444444,1.0,0.3255813953488372,18.428571428571427,1.3008105754852295
2026-03-16 19:45:39,ELM_kswin,linear_abrupt_drift_3,,0.0953877098605806,0.0354646919328799,0.1883207156233215,37,0.0500650405883789,0.0013531092050913,32,"['held', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",32,5,v37,37,6,31,1,0.1621621621621621,0.8571428571428571,0.2727272727272727,28.5,1.340367317199707
2026-03-16 19:45:40,ELM_kswin,linear_abrupt_drift_4,,0.1261306688485171,0.2583025086993279,0.5082346984409152,34,0.0414695739746093,0.0012196933521943,27,"['promoted', 'held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted']",27,7,v34,34,7,27,0,0.2058823529411764,1.0,0.3414634146341463,-3.857142857142857,1.6079049110412598
2026-03-16 19:45:42,ELM_kswin,linear_abrupt_drift_5,,0.0751912773211148,0.0370592581849631,0.1925078133088709,36,0.0479719638824462,0.0013325545522901,31,"['promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",31,5,v35,36,7,29,0,0.1944444444444444,1.0,0.3255813953488372,22.0,1.3789887428283691
2026-03-16 19:45:43,ELM_kswin,linear_abrupt_drift_6,,0.096721178265488,0.0463076426033745,0.2151921062757054,37,0.082315444946289,0.0022247417553051,30,"['held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'held', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted']",30,7,v37,37,6,31,1,0.1621621621621621,0.8571428571428571,0.2727272727272727,0.1666666666666666,1.2550609111785889
2026-03-16 19:45:44,ELM_kswin,linear_abrupt_drift_7,,0.0610577354562893,0.0522118408075907,0.2284991046100416,35,0.0569133758544921,0.0016260964529854,30,"['held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held']",30,5,v34,35,7,28,0,0.2,1.0,0.3333333333333333,-23.0,1.456784725189209
2026-03-16 19:45:46,ELM_kswin,linear_abrupt_drift_8,,0.0757337323106578,0.0748206888897309,0.2735337070449106,36,0.0464117527008056,0.0012892153528001,29,"['promoted', 'held', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",29,7,v35,36,7,29,0,0.1944444444444444,1.0,0.3255813953488372,5.0,1.3970551490783691
2026-03-16 19:45:47,ELM_kswin,linear_abrupt_drift_9,,0.0943115438462502,0.0506071041485581,0.2249602279260895,36,0.0334575176239013,0.0009293754895528,31,"['promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held']",31,5,v35,36,6,30,1,0.1666666666666666,0.8571428571428571,0.2790697674418604,82.16666666666667,1.3456425666809082
2026-03-16 19:45:48,ELM_kswin,linear_abrupt_drift_10,,0.1059742611161187,0.0689465087966279,0.262576672224758,37,0.0421490669250488,0.0011391639709472,33,"['held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted']",33,4,v31,37,7,30,0,0.1891891891891892,1.0,0.3181818181818182,11.428571428571429,1.2520570755004885
2026-03-16 19:45:50,ELM_kswin,linear_abrupt_drift_11,,0.1050819535221819,0.1827486086351158,0.4274910626377069,35,0.0573534965515136,0.0016386713300432,28,"['promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'held', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted']",28,7,v33,35,7,28,0,0.2,1.0,0.3333333333333333,10.428571428571429,1.4599554538726809
2026-03-16 19:45:51,ELM_kswin,linear_abrupt_drift_12,,0.1541009778550026,0.2987001949219394,0.5465347152029223,38,0.0707972049713134,0.0018630843413503,34,"['promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",34,4,v38,38,7,31,0,0.1842105263157894,1.0,0.3111111111111111,9.857142857142858,1.1977849006652832
