timestamp,model,dataset,notes,Return_MAE,Return_MSE,Return_RMSE,num_drifts_detected,total_retrain_time,average_retrain_time,model_switches,trial_verdicts,trials_promoted,trials_held,final_model,num_retrains,total_time
2026-03-15 02:07:39,LSTM_no_detector,linear_gradual_drift_3,,0.027037159118294,0.0011638294201323,0.0341149442346368,0,5.033627510070801,0.201345100402832,21,"['promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",21,3,v21,25,16.06293797492981
2026-03-15 02:07:39,ELM_no_detector,linear_gradual_drift_3,,0.0699113581444003,0.0170565508894785,0.1306007308152545,0,0.0096752643585205,0.0003870105743408,18,"['held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",18,6,v24,25,0.183206558227539
2026-03-15 02:12:42,PSO_LSTM_no_detector,linear_gradual_drift_4,,0.0453054120414178,0.0046872134584043,0.0684632270522239,0,64.55567622184753,2.5822270488739014,2,"['promoted', 'held', 'held', 'held', 'held', 'held', 'held', 'promoted', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held']",2,22,v8,25,81.66711401939392
2026-03-15 02:13:14,PSO_ELM_no_detector,linear_gradual_drift_4,,0.0325710897751797,0.0023623545558506,0.0486040590470662,0,31.539019107818604,1.2615607643127442,18,"['promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted']",18,6,v24,25,31.69010710716248
2026-03-15 02:13:30,LSTM_no_detector,linear_gradual_drift_4,,0.0239962328859634,0.0009247814280532,0.0304102191385278,0,4.889606475830078,0.1955842590332031,20,"['promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held']",20,4,v23,25,15.42490553855896
2026-03-15 02:13:30,ELM_no_detector,linear_gradual_drift_4,,0.0390238848037853,0.0054831619349722,0.0740483756403353,0,0.0158562660217285,0.0006342506408691,17,"['promoted', 'promoted', 'held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'held', 'held', 'promoted', 'promoted']",17,7,v24,25,0.1935205459594726
2026-03-15 02:18:33,PSO_LSTM_no_detector,linear_gradual_drift_5,,0.0421178437965016,0.0036689420699578,0.060571792692291,0,79.2640118598938,3.170560474395752,8,"['held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held', 'held', 'held', 'held', 'promoted', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held']",8,16,v14,25,96.05699181556702
2026-03-15 02:19:12,PSO_ELM_no_detector,linear_gradual_drift_5,,0.0443619203809143,0.0081017169280206,0.0900095379835974,0,38.22656583786011,1.5290626335144042,18,"['promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted']",18,6,v24,25,38.40448141098023
2026-03-15 02:19:27,LSTM_no_detector,linear_gradual_drift_5,,0.025797570949196,0.0010796411376755,0.0328578930802865,0,4.586979389190674,0.1834791755676269,18,"['promoted', 'held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'held', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",18,6,v24,25,15.395735502243042
2026-03-15 02:19:27,ELM_no_detector,linear_gradual_drift_5,,0.0507956167052742,0.031894600213856,0.1785905938560484,0,0.0161120891571044,0.0006444835662841,16,"['promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'held', 'promoted', 'held', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'held', 'held', 'held']",16,8,v21,25,0.1794304847717285
2026-03-15 02:24:51,PSO_LSTM_no_detector,linear_gradual_drift_6,,0.023160682798715,0.0008441154989106,0.0290536658428962,0,92.2734375,3.6909375,2,"['held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'promoted', 'held', 'promoted', 'held', 'held']",2,22,v22,25,108.04890775680542
2026-03-15 02:26:13,PSO_ELM_no_detector,linear_gradual_drift_6,,0.0347672513340517,0.0039036411851835,0.0624791259956755,0,81.19655704498291,3.2478622817993164,15,"['held', 'promoted', 'promoted', 'promoted', 'held', 'held', 'promoted', 'held', 'held', 'held', 'held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",15,9,v22,25,81.35324358940125
2026-03-15 02:26:28,LSTM_no_detector,linear_gradual_drift_6,,0.0239109541584165,0.0009180464191075,0.030299280834824,0,5.08242130279541,0.2032968521118164,21,"['promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",21,3,v24,25,15.525822162628174
2026-03-15 02:26:28,ELM_no_detector,linear_gradual_drift_6,,0.0573234208555048,0.0230158731500621,0.1517098320810556,0,0.0148584842681884,0.0005943393707275,19,"['held', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",19,5,v24,25,0.1951847076416015
2026-03-15 02:31:46,PSO_LSTM_no_detector,linear_gradual_drift_7,,0.0456083907327753,0.0047781489846757,0.0691241563035366,0,96.2614312171936,3.850457248687744,8,"['held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'held', 'held', 'held', 'promoted', 'promoted', 'promoted', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held']",8,16,v12,25,113.59286260604858
2026-03-15 02:33:07,PSO_ELM_no_detector,linear_gradual_drift_7,,0.040956643764029,0.0065133406633488,0.080705270356705,0,80.29216504096985,3.211686601638794,17,"['held', 'promoted', 'held', 'held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",17,7,v23,25,80.43672823905945
2026-03-15 02:33:21,LSTM_no_detector,linear_gradual_drift_7,,0.0254125609249958,0.0010279329210208,0.0320613929987586,0,4.35591197013855,0.174236478805542,18,"['promoted', 'held', 'promoted', 'promoted', 'held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted']",18,6,v24,25,14.657615184783936
2026-03-15 02:33:21,ELM_no_detector,linear_gradual_drift_7,,0.0446351401847849,0.0071477305247048,0.0845442518726427,0,0.0152506828308105,0.0006100273132324,20,"['promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",20,4,v24,25,0.1718032360076904
2026-03-15 02:38:15,PSO_LSTM_no_detector,linear_gradual_drift_8,,0.0249709335890595,0.0009770657221698,0.0312580505177439,0,55.04951763153076,2.2019807052612306,2,"['held', 'held', 'promoted', 'held', 'promoted', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held']",2,22,v0,25,70.87015104293823
2026-03-15 02:38:46,PSO_ELM_no_detector,linear_gradual_drift_8,,0.0278496888714018,0.0017558615609533,0.041903001813156,0,30.98608112335205,1.239443244934082,19,"['held', 'held', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",19,5,v24,25,31.1317105293274
2026-03-15 02:39:02,LSTM_no_detector,linear_gradual_drift_8,,0.0261674771983964,0.0011000425856448,0.0331668899000921,0,4.811946153640747,0.1924778461456298,20,"['held', 'promoted', 'promoted', 'promoted', 'held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",20,4,v24,25,15.37030863761902
2026-03-15 02:39:02,ELM_no_detector,linear_gradual_drift_8,,0.0421777026019585,0.0059509968652228,0.077142704549574,0,0.0123264789581298,0.0004930591583251,17,"['promoted', 'held', 'held', 'held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'held', 'promoted']",17,7,v24,25,0.1896305084228515
2026-03-15 02:44:37,PSO_LSTM_no_detector,linear_gradual_drift_9,,0.0237677924519262,0.000895766807347,0.0299293636308403,0,88.7907042503357,3.551628170013428,5,"['promoted', 'promoted', 'held', 'promoted', 'promoted', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'promoted', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held']",5,19,v13,25,105.10564732551576
2026-03-15 02:45:34,PSO_ELM_no_detector,linear_gradual_drift_9,,0.0339475660153972,0.0035249516752182,0.0593713034657167,0,57.30792737007141,2.2923170948028564,14,"['held', 'promoted', 'promoted', 'held', 'held', 'held', 'promoted', 'promoted', 'held', 'held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'held', 'held', 'promoted', 'promoted']",14,10,v24,25,57.4894335269928
2026-03-15 02:45:51,LSTM_no_detector,linear_gradual_drift_9,,0.0257680383527788,0.0011216776861629,0.0334914569131142,0,5.874429225921631,0.2349771690368652,19,"['promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'held', 'promoted', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted']",19,5,v24,25,17.272194385528564
2026-03-15 02:45:52,ELM_no_detector,linear_gradual_drift_9,,0.0406742280975278,0.0040685860270293,0.0637854687764332,0,0.0135843753814697,0.0005433750152587,17,"['promoted', 'held', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'held', 'promoted', 'held', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted']",17,7,v24,25,0.1795926094055175
2026-03-15 02:51:42,PSO_LSTM_no_detector,linear_gradual_drift_10,,0.0364581561911389,0.0023617403170541,0.0485977398348336,0,118.61853647232056,4.744741458892822,5,"['held', 'promoted', 'held', 'promoted', 'promoted', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'promoted', 'promoted']",5,19,v2,25,136.47485494613647
2026-03-15 02:52:23,PSO_ELM_no_detector,linear_gradual_drift_10,,0.0456196432423961,0.0094374291011104,0.0971464312319834,0,40.95233750343323,1.6380935001373291,17,"['held', 'held', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted']",17,7,v21,25,41.126544713974
2026-03-15 02:52:39,LSTM_no_detector,linear_gradual_drift_10,,0.0258082246127628,0.001083107610203,0.0329106002710841,0,5.067878723144531,0.2027151489257812,20,"['held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",20,4,v24,25,15.59151530265808
2026-03-15 02:52:39,ELM_no_detector,linear_gradual_drift_10,,0.0477279504934199,0.0084807905308591,0.0920912076740184,0,0.0128231048583984,0.0005129241943359,20,"['held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted']",20,4,v20,25,0.1739938259124755
2026-03-15 02:58:07,PSO_LSTM_no_detector,linear_gradual_drift_11,,0.0338578237544833,0.0023379342195824,0.0483521893980247,0,98.57316374778748,3.942926549911499,7,"['held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'promoted', 'promoted', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held']",7,17,v15,25,115.01954436302184
2026-03-15 02:58:52,PSO_ELM_no_detector,linear_gradual_drift_11,,0.049639959745887,0.0117448515517262,0.108373666320404,0,44.94994878768921,1.7979979515075684,20,"['held', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",20,4,v20,25,45.10372614860535
2026-03-15 02:59:07,LSTM_no_detector,linear_gradual_drift_11,,0.0244756559012119,0.0009645312100179,0.0310569027756792,0,4.748249053955078,0.1899299621582031,18,"['promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'held', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted']",18,6,v24,25,15.280256271362305
2026-03-15 02:59:07,ELM_no_detector,linear_gradual_drift_11,,0.0422671050541688,0.0072551116357755,0.0851769430995003,0,0.019681692123413,0.0007872676849365,19,"['promoted', 'promoted', 'promoted', 'promoted', 'held', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",19,5,v21,25,0.1823019981384277
2026-03-15 03:04:00,PSO_LSTM_no_detector,linear_gradual_drift_12,,0.0397275558255267,0.0029637131750461,0.0544399960970434,0,159.2302544116974,6.369210176467895,4,"['held', 'held', 'held', 'held', 'held', 'held', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held']",4,20,v10,25,176.77681922912598
2026-03-15 03:04:45,PSO_ELM_no_detector,linear_gradual_drift_12,,0.0296534487855397,0.0024423016750901,0.0494196486742886,0,45.123616218566895,1.804944648742676,14,"['held', 'held', 'held', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'held', 'held', 'promoted']",14,10,v24,25,45.29998421669006
2026-03-15 03:05:00,LSTM_no_detector,linear_gradual_drift_12,,0.0450390400292913,0.0034960389909922,0.0591273117179552,0,3.9489924907684326,0.1579596996307373,15,"['held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'held', 'promoted', 'held', 'promoted', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held', 'promoted']",15,9,v24,25,14.327239751815796
2026-03-15 03:05:00,ELM_no_detector,linear_gradual_drift_12,,0.0395149518905634,0.0074531708622656,0.0863317488660204,0,0.0209894180297851,0.0008395767211914,19,"['held', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted']",19,5,v24,25,0.1787598133087158
2026-03-15 03:10:22,PSO_LSTM_no_detector,linear_gradual_drift_13,,0.0261811730502599,0.0011838182031858,0.0344066592854618,0,91.39224481582642,3.6556897926330567,8,"['held', 'promoted', 'promoted', 'held', 'held', 'held', 'held', 'held', 'held', 'promoted', 'held', 'promoted', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held']",8,16,v0,25,107.4472541809082
2026-03-15 03:11:08,PSO_ELM_no_detector,linear_gradual_drift_13,,0.0301166226688417,0.0025740529694755,0.0507351255983025,0,45.41892838478088,1.8167571353912355,18,"['held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'held', 'promoted', 'promoted']",18,6,v24,25,45.61454820632935
2026-03-15 03:11:23,LSTM_no_detector,linear_gradual_drift_13,,0.0266383750466329,0.0011432395469308,0.0338118255486282,0,4.877800226211548,0.1951120090484619,19,"['held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",19,5,v24,25,15.268148422241213
2026-03-15 03:11:23,ELM_no_detector,linear_gradual_drift_13,,0.0359769311185733,0.0037191411290066,0.0609847614491246,0,0.0140759944915771,0.000563039779663,18,"['held', 'promoted', 'held', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",18,6,v24,25,0.1735932826995849
2026-03-15 03:16:05,PSO_LSTM_no_detector,linear_gradual_drift_14,,0.0353173468698632,0.0026343789931825,0.0513262018191732,0,56.40481305122376,2.2561925220489503,1,"['held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'promoted', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held']",1,23,v16,25,72.47773575782776
2026-03-15 03:16:58,PSO_ELM_no_detector,linear_gradual_drift_14,,0.0307006302482235,0.0020848549542752,0.0456602119385709,0,52.669984579086304,2.106799383163452,14,"['held', 'promoted', 'promoted', 'held', 'held', 'held', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'held', 'held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held']",14,10,v23,25,52.8144953250885
2026-03-15 03:17:13,LSTM_no_detector,linear_gradual_drift_14,,0.0256303361659708,0.0010586055924631,0.0325362197014825,0,4.675028085708618,0.1870011234283447,20,"['held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held']",20,4,v23,25,14.891745328903198
2026-03-15 03:17:13,ELM_no_detector,linear_gradual_drift_14,,0.0514929159014522,0.0098651531717114,0.0993234774447184,0,0.0252139568328857,0.0010085582733154,16,"['held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'held', 'held', 'held', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted']",16,8,v24,25,0.1867082118988037
2026-03-15 03:22:40,PSO_LSTM_no_detector,linear_gradual_drift_15,,0.0417983697171205,0.0039535257696143,0.0628770687104158,0,96.05289125442503,3.8421156501770017,5,"['held', 'promoted', 'promoted', 'held', 'held', 'held', 'held', 'promoted', 'promoted', 'held', 'promoted', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held']",5,19,v8,25,112.56671285629272
2026-03-15 03:23:40,PSO_ELM_no_detector,linear_gradual_drift_15,,0.0443515363011869,0.0075767848312897,0.0870447289115759,0,60.14210391044617,2.4056841564178466,16,"['held', 'held', 'held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'held', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted']",16,8,v24,25,60.32488536834717
2026-03-15 03:23:56,LSTM_no_detector,linear_gradual_drift_15,,0.0257030055024186,0.0010610103453454,0.0325731537519085,0,5.011800527572632,0.2004720211029052,19,"['promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted']",19,5,v24,25,15.357150793075562
2026-03-15 03:23:56,ELM_no_detector,linear_gradual_drift_15,,0.0357998032917894,0.0029957561538837,0.0547335012024973,0,0.0145034790039062,0.0005801391601562,16,"['promoted', 'promoted', 'promoted', 'promoted', 'held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'held', 'held', 'held', 'held']",16,8,v20,25,0.1713042259216308
